state_id,nation_id,name,abbreviation,population,main_language_id
1,1,"Kabul","KAB",3162295,0
2,1,"Qandahar","QAN",391190,0
3,1,"Balh_","BAL",505293,0
4,1,"Herat","HER",443899,0
5,1,"Nangarhar","NAN",251646,0
6,1,"Qunduz","QUN",290998,0
7,1,"Gazni","GAZ",143008,0
8,1,"Bamiyan","BAM",147985,0
9,1,"Baglan","BAG",217522,0
10,1,"Paktiya","PAK",116288,0
11,1,"Khowst","KHO",96123,0
12,1,"Faryab","FAR",131712,0
13,1,"Samangan","SAM",112756,0
14,1,"Tah_ar","TAH",155555,0
15,1,"Jawzjan","JAW",135546,0
16,1,"Parwan","PAR",68708,0
17,1,"Badgis","BAD",67643,0
18,1,"Sar-e Pul","SAR",119741,0
19,1,"Kunar","KUN",64037,0
20,1,"Hilmand","HIL",145227,0
21,1,"Farah","FAR",82848,0
22,1,"Badakhshan","BAD",79175,0
23,1,"Nimruz","NIM",101216,0
24,1,"Gawr","GAW",61824,0
25,1,"Uruzgan","URU",60354,0
26,1,"Lawgar","LAW",48078,0
27,1,"Lagman","LAG",17345,0
28,1,"Nuristan","NUR",17072,0
29,1,"Wardag","WAR",21714,0
30,1,"Paktika","PAK",31768,0
31,1,"Zabul","ZAB",12191,0
32,1,"Kapisa","KAP",13024,0
33,2,"Tirana","TIR",390800,0
34,2,"Durrës","DUR",136172,0
35,2,"Elbasan","ELB",116349,0
36,2,"Vlorë","VLO",103640,0
37,2,"Shkodër","SHK",89102,0
38,2,"Fier","FIE",89055,0
39,2,"Korçë","KOR",61994,0
40,2,"Berat","BER",63162,0
41,2,"Lushnjë","LUS",47043,0
42,2,"Kavajë","KAV",29354,0
43,2,"Pogradec","POG",25758,0
44,2,"Kurbin","KUR",24825,0
45,2,"Gjirokastër","GJI",27088,0
46,2,"Krujë","KRU",42183,0
47,2,"Lezhë","LEZ",21393,0
48,2,"Kuçovë","KUç",18166,0
49,2,"Kukës","KUK",17972,0
50,2,"Mat","MAT",16707,0
51,2,"Dibrë","DIB",15261,0
52,2,"Sarandë","SAR",16496,0
53,2,"Skrapar","SKR",14046,0
54,2,"Librazhd","LIB",16706,0
55,2,"Tepelenë","TEP",16906,0
56,2,"Gramsh","GRA",11556,0
57,2,"Bulqizë","BUL",11212,0
58,2,"Përmet","PëR",13172,0
59,2,"Mallakastër","MAL",10361,0
60,2,"Mirditë","MIR",13825,0
61,2,"Tropojë","TRO",7967,0
62,2,"Kolonjë","KOL",10545,0
63,2,"Peqin","PEQ",7513,0
64,2,"Devoll","DEV",7114,0
65,2,"Pukë","PUK",8933,0
66,2,"Malsi e Madhe","MAL",4078,0
67,2,"Delvinë","DEL",3916,0
68,2,"Has","HAS",3215,0
69,3,"Algiers","ALG",2590974,0
70,3,"Wahran","WAH",1114626,0
71,3,"Constantine","CON",716835,0
72,3,"Batnah","BAT",642964,0
73,3,"Satif","SAT",606274,0
74,3,"al-Jilfah","AL-",719798,0
75,3,"Annabah","ANN",560682,0
76,3,"Biskrah","BIS",459109,0
77,3,"Sidi balabbas","SID",288563,0
78,3,"Tibissah","TIB",448926,0
79,3,"Tiyarat","TIY",474377,0
80,3,"as-Salif","AS-",560577,0
81,3,"Bijayah","BIJ",513483,0
82,3,"Sakikdah","SAK",446195,0
83,3,"Blidah","BLI",949615,0
84,3,"Burj Bu Arririj","BUR",325595,0
85,3,"Warqla","WAR",451836,0
86,3,"Medea","MED",342490,0
87,3,"Tizi Wazu","TIZ",1033112,0
88,3,"Bassar","BAS",143382,0
89,3,"Suq Ahras","SUQ",223950,0
90,3,"Jijili","JIJ",338767,0
91,3,"H_ansalah","H_A",227937,0
92,3,"Saidah","SAI",140493,0
93,3,"al-Wad","AL-",612141,0
94,3,"Mostaghanem","MOS",173547,0
95,3,"Qalmah","QAL",221384,0
96,3,"Tilimsan","TIL",644062,0
97,3,"al-Masilah","AL-",543593,0
98,3,"Galizan","GAL",295928,0
99,3,"al-Agwat","AL-",198555,0
100,3,"Umm-al-Bawagi","UMM",408382,0
101,3,"Adrar","ADR",231205,0
102,3,"Muaskar","MUA",312747,0
103,3,"al-Buirah","AL-",264677,0
104,3,"Gardayah","GAR",361218,0
105,3,"Ayn ad-Dafla","AYN",257796,0
106,3,"Tamanrasat","TAM",184427,0
107,3,"Milah","MIL",478325,0
108,3,"al-Bayad","AL-",129871,0
109,3,"Tisamsilt","TIS",98000,0
110,3,"at-Tarif","AT-",282122,0
111,3,"an-Naamah","AN-",132041,0
112,3,"Ayn Timusanat","AYN",185454,0
113,3,"Bumardas","BUM",447747,0
114,3,"Tinduf","TIN",41669,0
115,3,"Tibazah","TIB",249965,0
116,3,"Algeria","ALG",24288,0
117,3,"Ilizi","ILI",6629,0
118,206,"New York","NY",19378102,0
119,206,"California","CA",37253956,0
120,206,"Illinois","IL",12830632,0
121,206,"Texas","TX",25145561,0
122,206,"Pennsylvania","PA",12702379,0
123,206,"Arizona","AZ",6392017,0
124,206,"Michigan","MI",9883640,0
125,206,"Florida","FL",18801310,0
126,206,"Indiana","IN",6483802,0
127,206,"Ohio","OH",11536504,0
128,206,"Tennessee","TN",6346105,0
129,206,"Maryland","MD",5773552,0
130,206,"North Carolina","NC",9535483,0
131,206,"Wisconsin","WI",5686986,0
132,206,"Massachusetts","MA",6956296,0
133,206,"Washington","WA",6724540,0
134,206,"Colorado","CO",5029196,0
135,206,"District of Columbia","DC",601723,0
136,206,"Oregon","OR",3831074,0
137,206,"Nevada","NV",2700551,0
138,206,"Oklahoma","OK",3751351,0
139,206,"New Mexico","NM",2059179,0
140,206,"Louisiana","LA",4533372,0
141,206,"Virginia","VA",8001024,0
142,206,"Missouri","MO",5988927,0
143,206,"Georgia","GA",9687653,0
144,206,"Nebraska","NE",1826341,0
145,206,"Hawaii","HI",1360301,0
146,206,"Minnesota","MN",5303925,0
147,206,"Kansas","KS",2853118,0
148,206,"New Jersey","NJ",8791894,0
149,206,"Alaska","AK",710231,0
150,206,"Kentucky","KY",4339367,0
151,206,"Alabama","AL",4779736,0
152,206,"Iowa","IA",3046355,0
153,206,"Idaho","ID",1567582,0
154,206,"Arkansas","AR",2915918,0
155,206,"Utah","UT",2763885,0
156,206,"Rhode Island","RI",1164442,0
157,206,"Mississippi","MS",2967297,0
158,206,"South Dakota","SD",814180,0
159,206,"Connecticut","CT",3574097,0
160,206,"South Carolina","SC",4625364,0
161,206,"New Hampshire","NH",1316470,0
162,206,"Montana","MT",989415,0
163,206,"North Dakota","ND",672591,0
164,206,"Delaware","DE",900877,0
165,206,"Maine","ME",1328361,0
166,206,"Wyoming","WY",563626,0
167,206,"West Virginia","WV",1852994,0
168,206,"Vermont","VT",625741,0
169,229,"Saipan","SAI",62392,0
170,229,"Tinian","TIN",3540,0
171,229,"Rota","ROT",3283,0
173,4,"Western","WES",32435,0
174,4,"Eastern","EAS",23441,0
175,5,"Andorra la Vella","AND",20430,0
176,5,"Escaldes-Engordany","ESC",15853,0
177,5,"Encamp","ENC",11223,0
178,5,"Sant Julià de Lòria","SAN",8022,0
179,5,"La Massana","LA ",7211,0
180,5,"Canillo","CAN",3292,0
181,5,"Ordino","ORD",2553,0
182,6,"Luanda","LUA",2776168,0
183,6,"Huambo","HUA",280480,0
184,6,"Benguela","BEN",359158,0
185,6,"Bié","BIé",176283,0
186,6,"Huíla","HUí",143390,0
187,6,"Malanje","MAL",87046,0
188,6,"Namibe","NAM",80149,0
189,6,"Zaire","ZAI",110063,0
190,6,"Cabinda","CAB",66020,0
191,6,"Uíge","UíG",72845,0
192,6,"Lunda Sul","LUN",40498,0
193,6,"Kwanza Sul","KWA",53162,0
194,6,"Bengo","BEN",28224,0
195,6,"Kwanza Norte","KWA",21236,0
196,6,"Moxico","MOX",64484,0
197,6,"Lunda Norte","LUN",20115,0
198,6,"Kuando-Kubango","KUA",19141,0
199,6,"Cunene","CUN",10169,0
200,7,"Anguilla","ANG",5290,0
201,8,"St. John (Antigua & Barbuda)","SAI",40271,0
202,8,"St. Paul (Antigua & Barbuda)","SAI",4073,0
203,8,"St. Mary (Antigua & Barbuda)","SAI",16913,0
204,8,"Antigua & Barbuda","ANT",1372,0
205,9,"Buenos Aires","BUE",15594428,0
206,9,"Ciudad de Buenos Aires","CIU",11574205,0
207,9,"Santa Fé","SAN",3200736,0
208,9,"Mendoza","MEN",1741610,0
209,9,"Tucumán","TUC",1448200,0
210,9,"Salta","SAL",1215207,0
211,9,"San Juan (Argentina)","SAN",680427,0
212,9,"Chaco","CHA",1053466,0
213,9,"Santiago del Estero","SAN",896461,0
214,9,"Corrientes","COR",1236300,0
215,9,"Misiones","MIS",1097829,0
216,9,"Jujuy","JUJ",672260,0
217,9,"Entre Ríos","ENT",612335,0
218,9,"Neuquén","NEU",550334,0
219,9,"Formosa","FOR",527895,0
220,9,"Catamarca","CAT",367820,0
221,9,"San Luis","SAN",431588,0
222,9,"La Rioja (Argentina)","LA ",331847,0
223,9,"Córdoba","COR",3304825,0
224,9,"Chubut","CHU",506668,0
225,9,"La Pampa","LA ",316940,0
226,9,"Río Negro","RíO",633374,0
227,9,"Santa Cruz","SAN",1921822,0
228,9,"Tierra del Fuego","TIE",126190,0
229,10,"Yerevan","YER",1093485,0
230,10,"Shirak","SHI",223738,0
231,10,"Lori","LOR",227786,0
232,10,"Armavir","ARM",233384,0
233,10,"Kotayk","KOT",217342,0
234,10,"Syunik","SYU",103766,0
235,10,"Ararat","ARA",238600,0
236,10,"Gegharkunik","GEG",191958,0
237,10,"Aragatsotn","ARA",83453,0
238,10,"Tavush","TAV",101318,0
239,10,"Vayots Dzor","VAY",39530,0
240,11,"Aruba","ARU",107000,0
241,12,"New South Wales","NSW",6967200,0
242,12,"Victoria","VIC",5297600,0
243,12,"Queensland","QLD",4279400,0
244,12,"Western Australia","WA",2163200,0
245,12,"South Australia","SA",1601800,0
246,12,"Australian Capital Territory","ACT",344200,0
247,12,"Tasmania","TAS",498200,0
248,12,"Northern Territory","NT",219900,0
249,13,"Wien","WIE",1569316,0
250,13,"Steiermark","STE",495881,0
251,13,"Oberösterreich","OBE",735440,0
252,13,"Salzburg","SAL",358116,0
253,13,"Tirol","TIR",321824,0
254,13,"Kärnten","KäR",342546,0
255,13,"Niederösterreich","NIE",715368,0
256,13,"Vorarlberg","VOR",248313,0
257,13,"Burgenland","BUR",50053,0
258,14,"Baki","BAK",1790910,0
259,14,"Gnc","GNC",303268,0
260,14,"Sumqayit","SUM",292793,0
261,14,"Mingcevir","MIN",95453,0
262,14,"li Bayramli","LI ",72467,0
263,14,"Naxçivan","NAX",64754,0
264,14,"Ski","SKI",63849,0
265,14,"Yevlax","YEV",60440,0
266,14,"Xankndi","XAN",54700,0
267,14,"Lnkran","LNK",79694,0
268,14,"Abseron","ABS",123383,0
269,14,"Agdam","AGD",39451,0
270,14,"Brd","BRD",37372,0
271,14,"Xaçmaz","XAç",53264,0
272,14,"Salyan","SAL",40766,0
273,14,"Clilabad","CLI",49599,0
274,14,"Smkir","SMK",56079,0
275,14,"Göyçay","GöY",35348,0
276,14,"Agcabdi","AGC",34989,0
277,14,"Imisli","IMI",35688,0
278,14,"Samaxi","SAM",31778,0
279,14,"Sabirabad","SAB",28075,0
280,14,"Füzuli","FüZ",29295,0
281,14,"Agdas","AGD",27419,0
282,14,"Haciqabul","HAC",27512,0
283,14,"Quba","QUB",27412,0
284,14,"Siyón","SIY",23598,0
285,14,"Dvçi","DVç",21565,0
286,14,"Qazax","QAZ",18903,0
287,14,"Susa","SUS",18662,0
288,14,"Neftçala","NEF",33940,0
289,14,"Zaqatala","ZAQ",27380,0
290,14,"Trtr","TRT",28352,0
291,14,"Bilsuvar","BIL",18182,0
292,14,"Kürdmir","KüR",18001,0
293,14,"Xanlar","XAN",21663,0
294,14,"Saatli","SAA",17242,0
295,14,"Agsu","AGS",17209,0
296,14,"Qusar","QUS",17782,0
297,14,"Ucar","UCA",15741,0
298,14,"Astara","AST",19757,0
299,14,"Beylqan","BEY",15864,0
300,14,"Ismayilli","ISM",14844,0
301,14,"Tovuz","TOV",25445,0
302,14,"Agstafa","AGS",15177,0
303,14,"Qax","QAX",11992,0
304,14,"Qbl","QBL",11867,0
305,14,"Laçin","LAç",11344,0
306,14,"Culfa","CUL",10820,0
307,14,"Zrdab","ZRD",10612,0
308,14,"Ordubad","ORD",9781,0
309,14,"Masalli","MAS",15508,0
310,14,"Dasksn","DAS",11432,0
311,14,"Balakn","BAL",10475,0
312,14,"Gdby","GDB",8657,0
313,14,"Klbcr","KLB",8470,0
314,14,"Cbrayil","CBR",8396,0
315,14,"Zngilan","ZNG",13836,0
316,14,"Goranboy","GOR",18409,0
317,14,"Lerik","LER",7094,0
318,14,"Naftalan","NAF",7045,0
319,14,"Qubadli","QUB",6890,0
320,14,"Oguz","OGU",6808,0
321,14,"Srur","SRU",6546,0
322,14,"Xocali","XOC",7449,0
323,14,"Samux","SAM",12445,0
324,14,"Xocavnd","XOC",8813,0
325,14,"Azerbaijan","AZE",4399,0
326,14,"Yardimli","YAR",4004,0
327,14,"Qobustan","QOB",3754,0
328,14,"Babk","BAB",3312,0
329,14,"Xizi","XIZ",7372,0
330,14,"Sahbuz","SAH",2674,0
331,14,"Sdrk","SDR",1853,0
332,15,"New Providence","NEW",227940,0
333,15,"Grand Bahama","GRA",50269,0
334,15,"Abaco","ABA",13727,0
335,15,"Eleuthera","ELE",6993,0
336,15,"Andros","AND",2455,0
337,15,"Long Island","LON",1752,0
338,15,"Cat Island","CAT",1272,0
339,15,"Exuma & Cays","EXU",1071,0
340,16,"Manama","MAN",147074,0
341,16,"al-Muharraq","AL-",97458,0
342,16,"ar-Rifaa","AR-",94344,0
343,16,"Madinat Hamad","MAD",65466,0
344,16,"al-Wusta","AL-",55052,0
345,16,"Isa","ISA",38090,0
346,16,"Sitrah","SIT",37657,0
347,16,"as-Samaliyah","AS-",120740,0
348,16,"Jidhafs","JID",31735,0
349,16,"al-Garbiyah","AL-",14573,0
350,16,"al-Hidd","AL-",12797,0
351,17,"Dhaka","DHA",6572164,0
352,17,"Chattagam","CHA",4023247,0
353,17,"Khulna","KHU",1380324,0
354,17,"Rajshahi","RAJ",700133,0
355,17,"Komilla","KOM",471701,0
356,17,"Gazipur","GAZ",469809,0
357,17,"Maimansingh","MAI",545154,0
358,17,"Silhat","SIL",326362,0
359,17,"Rangpur","RAN",413670,0
360,17,"Narsingdi","NAR",323306,0
361,17,"Barisal","BAR",399061,0
362,17,"Bogora","BOG",367584,0
363,17,"Jessor","JES",359523,0
364,17,"Brahman Bariya","BRA",328423,0
365,17,"Narayanganj","NAR",289149,0
366,17,"Dinajpur","DIN",321437,0
367,17,"Naugaon","NAU",192464,0
368,17,"Tangayal","TAN",342679,0
369,17,"Jamalpur","JAM",249225,0
370,17,"Sirajganj","SIR",269901,0
371,17,"Nawabganj","NAW",215981,0
372,17,"Gaybanda","GAY",139448,0
373,17,"Pabna","PAB",280332,0
374,17,"Kushtiya","KUS",173883,0
375,17,"Satkhira","SAT",128918,0
376,17,"Noakhali","NOA",281559,0
377,17,"Koks Bazar","KOK",238136,0
378,17,"Chandpur","CHA",164512,0
379,17,"Munshiganj","MUN",116398,0
380,17,"Faridpur","FAR",191438,0
381,17,"Chuadanga","CHU",241544,0
382,17,"Sherpur","SHE",150430,0
383,17,"Kishorganj","KIS",261143,0
384,17,"Nilphamari","NIL",153559,0
385,17,"Bhola","BHO",235274,0
386,17,"Jhanaydah","JHA",215495,0
387,17,"Nator","NAT",147565,0
388,17,"Habiganj","HAB",126567,0
389,17,"Manikganj","MAN",85791,0
390,17,"Madaripur","MAD",84789,0
391,17,"Feni","FEN",123363,0
392,17,"Lakshmipur","LAK",261064,0
393,17,"Netrakona","NET",79016,0
394,17,"Bagar Hat","BAG",244266,0
395,17,"Sunamganj","SUN",115700,0
396,17,"Patuakhali","PAT",76050,0
397,17,"Kurigram","KUR",205129,0
398,17,"Magura","MAG",73289,0
399,17,"Jaipur Hat","JAI",73068,0
400,17,"Thakurgaon","THA",105702,0
401,17,"Rajbari","RAJ",111496,0
402,17,"Shariatpur","SHA",67652,0
403,17,"Lalmanir Hat","LAL",65127,0
404,17,"Gopalganj","GOP",112850,0
405,17,"Rangamati","RAN",112341,0
406,17,"Maulvi Bazar","MAU",102815,0
407,17,"Naral","NAR",95604,0
408,17,"Pirojpur","PIR",166374,0
409,17,"Jhalakati","JHA",52745,0
410,17,"Khagrachhari","KHA",103168,0
411,17,"Panchagarh","PAN",48531,0
412,17,"Meherpur","MEH",47792,0
413,17,"Barguna","BAR",38399,0
414,17,"Bandarban","BAN",32523,0
415,18,"St. Michael","SAI",98511,0
416,18,"St. Peter (Barbados)","SAI",9575,0
417,18,"Christ Church","CHR",2285,0
418,18,"St. Joseph (Barbados)","SAI",3263,0
419,18,"St. James (Barbados)","SAI",95951,0
420,18,"St. George (Barbados)","SAI",41839,0
421,19,"Minsk District","MID",1,0
422,19,"Gomel","GOM",1017826,0
423,19,"Mogilev","MOG",849790,0
424,19,"Vitebsk","VIT",892945,0
425,19,"Grodno","GRO",718138,0
426,19,"Brest","BRE",902609,0
427,19,"Minsk","MIN",2536214,0
428,20,"Brussels","BRU",1019022,0
429,20,"Antwerp","ANT",1678619,0
430,20,"East Flanders","EAS",1376518,0
431,20,"Hainaut","HAI",1282468,0
432,20,"Liège","LIè",1028922,0
433,20,"West Flanders","WES",1135800,0
434,20,"Namur","NAM",455484,0
435,20,"Flemish Brabant","FLE",1037636,0
436,20,"Limburg (Belgium)","LIM",1901763,0
437,20,"Brabant Wallon","BRA",363544,0
438,20,"Luxemburg","LUX",256029,0
439,21,"Belize","BEL",100100,0
440,21,"Cayo","CAY",80800,0
441,21,"Orange Walk","ORA",49500,0
442,21,"Stann Creek","STA",32166,0
443,21,"Corozal","COR",37300,0
444,178,"Toledo (Spain)","TOL",541379,0
445,22,"Littoral","LIT",2790101,0
446,22,"Atlantique","ATL",509185,0
447,22,"Ouémé","OUé",234168,0
448,22,"Donga","DON",226426,0
449,22,"Borgou","BOR",277864,0
450,22,"Zou","ZOU",245812,0
451,22,"Alibori","ALI",183892,0
452,22,"Mono","MON",139611,0
453,22,"Atacora","ATA",118442,0
454,22,"Collines","COL",127829,0
455,22,"Couffo","COU",61174,0
456,22,"Plateau","PLA",1066042,0
457,22,"Benin","BEN",28816,0
458,24,"Thimphu","THI",69083,0
459,24,"Chhukha","CHH",31147,0
460,24,"Sarpang","SAR",6908,0
461,24,"Samtse","SAM",5298,0
462,24,"Punakha","PUN",3763,0
463,24,"Bumthang","BUM",3161,0
464,24,"Wangdue Phodrang","WAN",3032,0
465,24,"Trashiyangtse","TRA",3025,0
466,24,"Mongar","MON",4189,0
467,24,"Trongsa","TRO",2805,0
468,24,"Paro","PAR",4829,0
469,24,"Dagana","DAG",3362,0
470,24,"Samdrup Jongkhar","SAM",2040,0
471,24,"Trashigang","TRA",2037,0
472,24,"Lhuntse","LHU",3791,0
473,24,"Tsirang","TSI",1935,0
474,24,"Haa","HAA",1449,0
475,24,"Zhemgang","ZHE",2702,0
476,24,"Pemagatshel","PEM",3242,0
477,25,"Cochabamba","COC",987647,0
478,25,"La Paz (Bolivia)","LA ",1841261,0
479,25,"Chuquisaca","CHU",248694,0
480,25,"Oruro","ORU",247863,0
481,25,"Tarija","TAR",294724,0
482,25,"Potosí","POT",248060,0
483,25,"Beni","BEN",277525,0
484,25,"Pando","PAN",26585,0
485,26,"Federacija Bosna i Hercegovina","FED",2233860,0
486,26,"Republika Srpska","REP",772074,0
487,27,"Gaborone","GAB",208411,0
488,27,"Francistown","FRA",89979,0
489,27,"Kweneng","KWE",209885,0
490,27,"Selibe Phikwe","SEL",53727,0
491,27,"Okavango","OKA",72829,0
492,27,"Serowe-Palapye","SER",131901,0
493,27,"Ngwaketse","NGW",120798,0
494,27,"Mahalapye","MAH",92601,0
495,27,"Kgatleng","KGA",68552,0
496,27,"Lobatse","LOB",30883,0
497,27,"South East","SOU",60904,0
498,27,"Boteti","BOT",19376,0
499,27,"Bobonong","BOB",64553,0
500,27,"Tutume","TUT",102737,0
501,27,"Jwaneng","JWA",16853,0
502,27,"Ghanzi","GHA",19403,0
503,27,"Chobe","CHO",12750,0
504,27,"Orapa","ORA",9189,0
505,27,"Kgalagadi South","KGA",15502,0
506,27,"Ngamiland","NGA",10994,0
507,27,"North East","NOR",35966,0
508,27,"Kgalagadi North","KGA",12047,0
509,27,"Sowa","SOW",3141,0
510,28,"São Paulo","SãO",41252160,0
511,28,"Rio de Janeiro","RIO",15993583,0
512,28,"Bahia","BAH",14021432,0
513,28,"Minas Gerais","MIN",19595309,0
514,28,"Ceará","CEA",5481923,0
515,28,"Distrito Federal do Brasil","DIS",2562963,0
516,28,"Parana","PAR",10439601,0
517,28,"Amazonas (Brazil)","AMA",3480937,0
518,28,"Pernambuco","PER",8796032,0
519,28,"Pará","PAR",7588078,0
520,28,"Rio Grande do Sul","RIO",10695532,0
521,28,"Goiás","GOI",6004045,0
522,28,"Alagoas","ALA",3168922,0
523,28,"Maranhão","MAR",6569683,0
524,28,"Rio Grande do Norte","RIO",3168133,0
525,28,"Piauí","PIA",3119015,0
526,28,"Mato Grosso do Sul","MAT",2449341,0
527,28,"Paraíba","PAR",3766834,0
528,28,"Mato Grosso","MAT",3033991,0
529,28,"Sergipe","SER",2068031,0
530,28,"Santa Catarina","SAN",6249682,0
531,28,"Espírito Santo","ESP",3511672,0
532,28,"Amapá","AMA",668689,0
533,28,"Rondônia","RON",1560501,0
534,28,"Acre","ACR",732793,0
535,28,"Roraima","ROR",451227,0
536,28,"Tocantins","TOC",1383453,0
538,29,"Tortola","TOR",8449,0
539,30,"Brunei-Muara","BRU",64409,0
540,30,"Belait","BEL",61275,0
541,30,"Tutong","TUT",19151,0
542,30,"Temburong","TEM",3536,0
543,31,"Sofija grad","SOF",1059787,0
544,31,"Plovdiv","PLO",492760,0
545,31,"Varna","VAR",364974,0
546,31,"Burgas","BUR",292382,0
547,31,"Ruse","RUS",170848,0
548,31,"Stara Zagora","STA",238097,0
549,31,"Pleven","PLE",208678,0
550,31,"Sliven","SLI",131128,0
551,31,"Dobric","DOB",133931,0
552,31,"Sumen","SUM",116922,0
553,31,"Pernik","PER",114282,0
554,31,"Haskovo","HAS",181562,0
555,31,"Pazardzik","PAZ",175206,0
556,31,"Jambol","JAM",99976,0
557,31,"Blagoevgrad","BLA",188588,0
558,31,"Veliko Tarnovo","VEL",185823,0
559,31,"Gabrovo","GAB",104763,0
560,31,"Vidin","VID",72662,0
561,31,"Vraca","VRA",103464,0
562,31,"Kjustendil","KJU",106134,0
563,31,"Kardzali","KAR",61208,0
564,31,"Targoviste","TAR",75088,0
565,31,"Lovec","LOV",104626,0
566,31,"Silistra","SIL",57842,0
567,31,"Smoljan","SMO",72488,0
568,31,"Razgrad","RAZ",51748,0
569,31,"Sofijska oblast","SOF",159998,0
570,32,"Kadiogo","KAD",1086505,0
571,32,"Houet","HOU",360106,0
572,32,"Boulkiemdé","BOU",139247,0
573,32,"Yatenga","YAT",61096,0
574,32,"Comoé","COM",60288,0
575,32,"Mouhoun","MOU",45341,0
576,32,"Burkina Faso","BUR",215429,0
577,32,"Sanmatenga","SAN",39229,0
578,32,"Boulgou","BOU",66734,0
579,32,"Gourma","GOU",33910,0
580,32,"Koulpélogo","KOU",29913,0
581,32,"Séno","SéN",27380,0
582,32,"Bam","BAM",26338,0
583,32,"Sanguié","SAN",24461,0
584,32,"Tapoa","TAP",24149,0
585,32,"Tuy","TUY",23468,0
586,32,"Passoré","PAS",22904,0
587,32,"Soum","SOU",22678,0
588,32,"Sissili","SIS",21018,0
589,32,"Nahouri","NAH",20870,0
590,32,"Kossi","KOS",20698,0
591,32,"Kouritenga","KOU",19726,0
592,32,"Ganzourgou","GAN",19665,0
593,32,"Bazéga","BAZ",19060,0
594,32,"Kénédougou","KéN",18518,0
595,32,"Zondoma","ZON",17867,0
596,32,"Sourou","SOU",17590,0
597,32,"Namentenga","NAM",17489,0
598,32,"Loroum","LOR",15772,0
599,32,"Zoundwéogo","ZOU",15173,0
600,32,"Kompienga","KOM",13653,0
601,32,"Balé","BAL",13157,0
602,32,"Bougouriba","BOU",12732,0
603,32,"Oubritenga","OUB",12703,0
604,32,"Ioba","IOB",11153,0
605,32,"Kourwéogo","KOU",11022,0
606,32,"Banwa","BAN",10385,0
607,32,"Nayala","NAY",9863,0
608,32,"Gnagna","GNA",9854,0
609,32,"Poni","PON",7254,0
610,32,"Oudalan","OUD",6691,0
611,32,"Noumbiel","NOU",6483,0
612,32,"Yagha","YAG",4864,0
613,32,"Léraba","LéR",3917,0
614,32,"Ziro","ZIR",3837,0
615,32,"Komandjari","KOM",1958,0
616,130,"Rangoon","RAN",4744566,0
617,130,"Mandalay","MAN",1943156,0
618,130,"Mon","MON",797098,0
619,130,"Bago","BAG",784993,0
620,130,"Ayeyarwady","AYE",872149,0
621,130,"Sagaing","SAG",522508,0
622,130,"Rakhine","RAK",237652,0
623,130,"Tanintharyi","TAN",310081,0
624,130,"Shan","SHA",360579,0
625,130,"Magway","MAG",708833,0
626,130,"Kachin","KAC",138814,0
627,130,"Kayah","KAY",17293,0
628,130,"Chin","CHI",5404,0
629,33,"Bujumbura","BUJ",330504,0
630,33,"Muyinga","MUY",71076,0
631,33,"Ruyigi","RUY",38458,0
632,33,"Gitega","GIT",28091,0
633,33,"Ngozi","NGO",21506,0
634,33,"Rutana","RUT",20893,0
635,33,"Bururi","BUR",25814,0
636,33,"Makamba","MAK",19642,0
637,33,"Kayanza","KAY",19443,0
638,33,"Muramvya","MUR",18041,0
639,33,"Cibitoke","CIB",14220,0
640,33,"Bubanza","BUB",12728,0
641,33,"Karuzi","KAR",10705,0
642,33,"Cankuzo","CAN",6585,0
643,33,"Kirundo","KIR",6083,0
644,34,"Phnum Pénh","PHN",1573544,0
645,34,"Krong Preah Sihanouk","KRO",156691,0
646,34,"Bat Dâmbâng","BAT",150444,0
647,34,"Siem Reab","SIE",122718,0
648,34,"Kâmpzng Chhnang","KâM",75244,0
649,34,"Prey Veaeng","PRE",66542,0
650,34,"Kâmpzng Cham","KâM",61750,0
651,34,"Pousat","POU",52476,0
652,34,"Kândal","KâN",52066,0
653,34,"Takaev","TAK",44270,0
654,34,"Kâmpzng Spoeu","KâM",33231,0
655,34,"Kaôh Kông","KAô",33134,0
656,34,"Otdar Mean Chey","OTD",27862,0
657,34,"Stueng Traeng","STU",27671,0
658,34,"Cambodia","CAM",54011,0
659,34,"Preah Vihéar","PRE",24380,0
660,34,"Svay Rieng","SVA",23956,0
661,34,"Banteay Mean Chey","BAN",23218,0
662,34,"Kâmpôt","KâM",22691,0
663,34,"Krâchéh","KRâ",19975,0
664,34,"Kâmpzng Thum","KâM",19951,0
665,34,"Rôtanak Kiri","RôT",26666,0
666,34,"Krong Pailin","KRO",17850,0
667,34,"Krong Kaeb","KRO",11658,0
668,34,"Môndôl Kiri","MôN",7944,0
669,70,"Centre (France)","CEN",2538000,0
670,35,"Nord (Cameroon)","NOR",934398,0
671,35,"Nord Extrème","NOR",1255063,0
672,35,"Nordouest","NOR",650256,0
673,35,"Ouest (Cameroon)","OUE",3233429,0
674,35,"Adamaoua","ADA",416253,0
675,35,"Est","EST",391248,0
676,35,"Sudouest","SUD",530149,0
677,35,"Sud (Cameroon)","SUD",470497,0
678,36,"Ontario","ON",13448494,0
679,36,"Québec","QC",8164361,0
680,36,"British Columbia","BC",4648055,0
681,36,"Alberta","AB",4067175,0
682,36,"Manitoba","MB",1278365,0
683,36,"Nova Scotia","NS",923598,0
684,36,"Saskatchewan","SK",1098352,0
685,36,"Newfoundland & Labrador","NL",519716,0
686,36,"New Brunswick","NB",747101,0
