game_id,league_id,home_team,away_team,attendance,date,time,game_type,played,dh,innings,runs0,runs1,hits0,hits1,errors0,errors1,winning_pitcher,losing_pitcher,save_pitcher,starter0,starter1
6161,154,202,208,0,"2019-7-30",1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6162,154,200,201,0,"2019-7-30",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6163,154,207,203,0,"2019-7-30",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6164,154,206,199,0,"2019-7-30",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6165,154,205,204,0,"2019-7-30",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6166,154,202,208,0,"2019-7-31",1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6167,154,200,201,0,"2019-7-31",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6168,154,207,203,0,"2019-7-31",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6169,154,206,199,0,"2019-7-31",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6170,154,205,204,0,"2019-7-31",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6171,154,202,208,0,"2019-8-1",1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6172,154,200,201,0,"2019-8-1",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6173,154,207,203,0,"2019-8-1",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6174,154,206,199,0,"2019-8-1",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6175,154,205,204,0,"2019-8-1",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6176,154,203,202,0,"2019-8-2",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6177,154,208,205,0,"2019-8-2",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6178,154,201,199,0,"2019-8-2",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6179,154,200,207,0,"2019-8-2",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6180,154,204,206,0,"2019-8-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6181,154,203,202,0,"2019-8-3",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6182,154,208,205,0,"2019-8-3",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6183,154,201,199,0,"2019-8-3",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6184,154,200,207,0,"2019-8-3",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6185,154,204,206,0,"2019-8-3",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6186,154,200,207,0,"2019-8-4",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6187,154,203,202,0,"2019-8-4",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6188,154,208,205,0,"2019-8-4",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6189,154,204,206,0,"2019-8-4",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6190,154,201,199,0,"2019-8-4",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6191,154,208,205,0,"2019-8-5",1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6192,154,204,206,0,"2019-8-5",1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6193,154,201,199,0,"2019-8-5",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6194,154,200,207,0,"2019-8-5",1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6195,154,203,202,0,"2019-8-5",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6196,154,203,202,0,"2019-8-6",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6197,154,208,205,0,"2019-8-6",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6198,154,201,199,0,"2019-8-6",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6199,154,200,207,0,"2019-8-6",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6200,154,204,206,0,"2019-8-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6201,154,202,201,0,"2019-8-8",1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6202,154,199,205,0,"2019-8-8",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6203,154,208,203,0,"2019-8-8",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6204,154,207,204,0,"2019-8-8",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6205,154,206,200,0,"2019-8-8",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6206,154,202,201,0,"2019-8-9",1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6207,154,199,205,0,"2019-8-9",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6208,154,208,203,0,"2019-8-9",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6209,154,207,204,0,"2019-8-9",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6210,154,206,200,0,"2019-8-9",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6211,154,202,201,0,"2019-8-10",1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6212,154,199,205,0,"2019-8-10",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6213,154,208,203,0,"2019-8-10",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6214,154,207,204,0,"2019-8-10",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6215,154,206,200,0,"2019-8-10",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216,154,202,201,0,"2019-8-11",1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217,154,199,205,0,"2019-8-11",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218,154,207,204,0,"2019-8-11",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6219,154,208,203,0,"2019-8-11",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6220,154,206,200,0,"2019-8-11",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221,154,202,201,0,"2019-8-12",1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222,154,208,203,0,"2019-8-12",1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223,154,199,205,0,"2019-8-12",1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224,154,207,204,0,"2019-8-12",1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6225,154,206,200,0,"2019-8-12",1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6226,154,203,207,0,"2019-8-14",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6227,154,200,199,0,"2019-8-14",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6228,154,201,206,0,"2019-8-14",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6229,154,205,208,0,"2019-8-14",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6230,154,204,202,0,"2019-8-14",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6231,154,203,207,0,"2019-8-15",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6232,154,200,199,0,"2019-8-15",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6233,154,201,206,0,"2019-8-15",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6234,154,205,208,0,"2019-8-15",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6235,154,204,202,0,"2019-8-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6236,154,203,207,0,"2019-8-16",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6237,154,200,199,0,"2019-8-16",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6238,154,201,206,0,"2019-8-16",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6239,154,205,208,0,"2019-8-16",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6240,154,204,202,0,"2019-8-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6241,154,203,207,0,"2019-8-17",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6242,154,200,199,0,"2019-8-17",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6243,154,201,206,0,"2019-8-17",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6244,154,205,208,0,"2019-8-17",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6245,154,204,202,0,"2019-8-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6246,154,205,208,0,"2019-8-18",1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6247,154,200,199,0,"2019-8-18",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6248,154,203,207,0,"2019-8-18",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6249,154,204,202,0,"2019-8-18",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6250,154,201,206,0,"2019-8-18",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6251,154,202,203,0,"2019-8-19",1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6252,154,201,200,0,"2019-8-19",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6253,154,199,204,0,"2019-8-19",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6254,154,207,208,0,"2019-8-19",1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6255,154,206,205,0,"2019-8-19",1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6256,154,202,203,0,"2019-8-20",1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6257,154,199,204,0,"2019-8-20",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6258,154,207,208,0,"2019-8-20",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6259,154,206,205,0,"2019-8-20",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6260,154,201,200,0,"2019-8-20",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6261,154,202,203,0,"2019-8-21",1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6262,154,201,200,0,"2019-8-21",1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6263,154,199,204,0,"2019-8-21",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6264,154,207,208,0,"2019-8-21",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6265,154,206,205,0,"2019-8-21",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6266,154,202,203,0,"2019-8-22",1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6267,154,199,204,0,"2019-8-22",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6268,154,207,208,0,"2019-8-22",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6269,154,206,205,0,"2019-8-22",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6270,154,201,200,0,"2019-8-22",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6271,154,202,203,0,"2019-8-23",1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6272,154,199,204,0,"2019-8-23",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6273,154,207,208,0,"2019-8-23",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6274,154,206,205,0,"2019-8-23",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6275,154,201,200,0,"2019-8-23",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6276,154,208,199,0,"2019-8-24",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6277,154,200,206,0,"2019-8-24",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6278,154,207,202,0,"2019-8-24",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6279,154,205,201,0,"2019-8-24",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6280,154,204,203,0,"2019-8-24",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6281,154,205,201,0,"2019-8-25",1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6282,154,200,206,0,"2019-8-25",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6283,154,207,202,0,"2019-8-25",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6284,154,208,199,0,"2019-8-25",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6285,154,204,203,0,"2019-8-25",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6286,154,208,199,0,"2019-8-26",1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6287,154,204,203,0,"2019-8-26",1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6288,154,205,201,0,"2019-8-26",1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6289,154,200,206,0,"2019-8-26",1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6290,154,207,202,0,"2019-8-26",1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6291,154,208,199,0,"2019-8-27",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6292,154,200,206,0,"2019-8-27",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6293,154,207,202,0,"2019-8-27",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6294,154,205,201,0,"2019-8-27",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6295,154,204,203,0,"2019-8-27",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6296,154,208,199,0,"2019-8-28",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297,154,200,206,0,"2019-8-28",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6298,154,207,202,0,"2019-8-28",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6299,154,205,201,0,"2019-8-28",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6300,154,204,203,0,"2019-8-28",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6301,154,202,200,0,"2019-8-30",1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6302,154,203,208,0,"2019-8-30",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6303,154,199,205,0,"2019-8-30",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6304,154,201,204,0,"2019-8-30",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6305,154,206,207,0,"2019-8-30",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6306,154,202,200,0,"2019-8-31",1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6307,154,203,208,0,"2019-8-31",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6308,154,199,205,0,"2019-8-31",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6309,154,201,204,0,"2019-8-31",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6310,154,206,207,0,"2019-8-31",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6311,154,202,200,0,"2019-9-1",1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6312,154,199,205,0,"2019-9-1",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6313,154,203,208,0,"2019-9-1",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6314,154,201,204,0,"2019-9-1",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6315,154,206,207,0,"2019-9-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6316,154,202,200,0,"2019-9-2",1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6317,154,203,208,0,"2019-9-2",1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6318,154,201,204,0,"2019-9-2",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6319,154,199,205,0,"2019-9-2",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6320,154,206,207,0,"2019-9-2",1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6321,154,201,204,0,"2019-9-3",1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6322,154,202,200,0,"2019-9-3",1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6323,154,206,207,0,"2019-9-3",1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6324,154,199,205,0,"2019-9-3",1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6325,154,203,208,0,"2019-9-3",1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6326,155,212,210,2266,"2019-4-4",1835,0,1,0,9,3,4,10,9,0,0,33415,34292,20167,34292,25548
6327,155,211,209,2251,"2019-4-4",1905,0,1,0,9,8,3,7,8,1,0,35274,20722,0,35274,20722
6328,155,213,214,2262,"2019-4-4",1905,0,1,0,9,6,4,7,8,0,0,1112,34807,37203,1112,34807
6329,155,212,210,2227,"2019-4-5",1905,0,1,0,9,5,3,9,8,0,1,38303,34227,38411,38303,25931
6330,155,211,209,2202,"2019-4-5",1905,0,1,0,9,3,8,4,11,0,0,20531,37368,0,37368,20531
6331,155,213,214,2291,"2019-4-5",1905,0,1,0,9,3,1,8,7,0,1,21779,32866,37203,35781,24025
6332,155,216,215,2263,"2019-4-5",1915,0,1,0,9,9,6,10,9,1,1,33020,20664,22329,39468,1167
6333,155,212,210,2222,"2019-4-6",1805,0,1,0,9,10,6,14,13,0,1,34369,24561,38411,34369,24561
6334,155,211,209,2239,"2019-4-6",1905,0,1,0,13,5,6,12,18,1,1,37228,21655,0,34432,22675
6335,155,213,214,2264,"2019-4-6",1905,0,1,0,9,6,4,12,10,1,0,22245,38319,33497,21641,38319
6336,155,216,215,2217,"2019-4-6",1915,0,1,0,9,11,0,18,4,0,1,24289,1728,0,24289,1728
6337,155,211,209,2278,"2019-4-18",1305,0,1,0,9,3,4,5,12,0,1,37228,37428,20662,35221,34167
6338,155,212,210,2247,"2019-4-7",1405,0,1,0,9,0,6,6,10,1,0,1135,24086,0,24086,1135
6339,155,216,215,2237,"2019-4-7",1415,0,1,0,9,5,6,8,14,0,1,21749,33160,0,26684,38109
6340,155,213,214,2259,"2019-4-7",1605,0,1,0,16,5,6,8,15,1,3,35006,21779,0,20875,32811
6341,155,211,210,2206,"2019-4-8",1105,0,1,0,12,11,5,18,8,0,1,20650,24338,0,40259,19058
6342,155,212,209,2228,"2019-4-8",1905,0,1,0,9,5,2,13,6,1,0,35221,36139,20954,35221,36139
6343,155,215,214,2188,"2019-4-8",1905,0,1,0,9,3,9,9,16,0,0,37827,19231,0,19231,37827
6344,155,213,216,2222,"2019-4-8",1905,0,1,0,9,4,1,9,6,1,1,23808,37948,36584,23808,37948
6345,155,212,209,2243,"2019-4-9",1905,0,1,0,9,2,12,8,14,1,0,33415,40590,0,40590,32316
6346,155,215,214,2221,"2019-4-9",1905,0,1,0,9,0,4,5,11,0,1,33160,39762,0,1112,39469
6347,155,211,210,2241,"2019-4-9",1905,0,1,0,9,3,5,9,5,1,0,20722,34292,20662,34292,20722
6348,155,213,216,2280,"2019-4-9",1905,0,1,0,9,18,8,18,11,1,0,21249,34807,6510,21249,34807
6349,155,211,210,2275,"2019-4-10",1105,0,1,0,9,2,4,7,10,0,0,35960,38303,24338,38303,35946
6350,155,212,209,2251,"2019-4-10",1905,0,1,0,9,5,17,5,18,0,0,25931,35274,20549,35274,25931
6351,155,215,214,2230,"2019-4-10",1905,0,1,0,11,6,5,11,10,0,0,37203,34971,0,35781,39468
6352,155,213,216,2273,"2019-4-10",1905,0,1,0,9,6,9,12,13,0,1,20725,21749,38909,1167,24025
6353,155,214,213,2223,"2019-4-11",1900,0,1,0,9,4,5,10,10,1,0,184,33659,37203,4217,21641
6354,155,215,216,2214,"2019-4-11",1905,0,1,0,9,8,5,16,7,1,0,1728,24289,36584,1728,24289
6355,155,209,211,2231,"2019-4-11",1910,0,1,0,9,13,2,15,7,0,1,20531,21479,0,20531,21479
6356,155,210,212,2227,"2019-4-11",1910,0,1,0,9,3,8,8,10,1,1,34369,25548,0,25548,34369
6357,155,214,213,2208,"2019-4-12",1900,0,1,0,9,3,2,8,10,1,0,39320,21779,38909,38319,20875
6358,155,215,216,2225,"2019-4-12",1905,0,1,0,9,3,4,11,9,0,0,26684,38109,22329,38109,26684
6359,155,209,211,2210,"2019-4-12",1910,0,1,0,9,5,6,8,8,1,0,20954,20662,0,22675,34432
6360,155,210,212,2253,"2019-4-12",1910,0,1,0,9,11,1,20,7,0,1,24561,24086,0,24561,24086
6361,155,210,212,2235,"2019-4-13",1410,0,1,0,10,6,5,11,10,0,0,20167,1027,25638,1135,40259
6362,155,209,211,2223,"2019-4-13",1810,0,1,0,9,2,15,9,18,0,0,37428,34167,0,34167,35221
6363,155,214,213,2268,"2019-4-13",1900,0,1,0,9,5,9,12,9,1,1,19231,32811,0,32811,19231
6364,155,215,216,2234,"2019-4-13",1905,0,1,0,9,0,6,3,9,0,0,37827,23808,0,23808,37827
6365,155,215,216,2218,"2019-4-14",1305,0,1,0,9,1,5,5,8,0,0,39468,21249,0,21249,39468
6366,155,214,213,2267,"2019-4-14",1400,0,1,0,9,3,0,8,2,0,1,34807,1112,38909,34807,1112
6367,155,209,211,2213,"2019-4-14",1410,0,1,0,9,7,12,12,17,0,1,21655,40238,0,20722,40590
6368,155,210,212,2229,"2019-4-14",1410,0,1,0,9,2,5,5,9,0,1,35952,39166,38411,39166,34292
6369,155,216,213,2225,"2019-4-15",1815,0,1,0,9,6,8,8,8,1,0,1167,24025,36584,24025,1167
6370,155,214,215,2232,"2019-4-15",1830,0,1,0,9,1,2,6,7,2,1,37203,33160,0,24289,35781
6371,155,210,211,2290,"2019-4-15",1830,0,1,0,9,8,6,11,13,0,0,40026,24613,20662,35946,38303
6372,155,209,212,2221,"2019-4-15",1910,0,1,0,9,7,1,10,7,1,0,33415,35274,0,25931,35274
6373,155,214,215,2200,"2019-4-16",1100,0,1,0,9,12,7,14,15,0,0,22089,21641,0,22089,21641
6374,155,210,211,2273,"2019-4-16",1110,0,1,0,9,14,3,19,7,0,2,20531,34369,0,20531,34369
6375,155,216,213,2215,"2019-4-16",1815,0,1,0,9,4,1,10,6,0,0,4217,1728,38909,4217,1728
6376,155,209,212,2246,"2019-4-16",1910,0,1,0,9,3,5,6,11,0,2,21479,24561,20614,24561,21479
6377,155,209,212,2205,"2019-4-17",1100,0,1,0,9,10,8,14,12,2,2,20726,30633,20167,36139,34432
6378,155,210,211,2206,"2019-4-17",1110,0,1,0,9,9,4,12,8,1,2,40911,150,0,22675,150
6379,155,216,213,2208,"2019-4-17",1815,0,1,0,9,3,1,11,5,0,0,38319,20664,38909,38319,38109
6380,155,214,215,2237,"2019-4-17",1830,0,1,0,9,0,5,6,13,0,0,20875,26684,0,26684,20875
6381,155,212,210,2264,"2019-4-18",1905,0,1,0,9,3,10,7,14,1,2,20549,24086,0,24086,39166
6382,155,211,209,2240,"2019-4-18",1905,0,1,0,12,2,3,9,7,0,2,1810,20614,0,40590,20722
6383,155,213,214,2295,"2019-4-18",1905,0,1,0,9,7,4,13,11,1,0,810,39320,37203,19231,32811
6384,155,215,216,2189,"2019-4-18",1905,0,1,0,12,9,10,10,16,1,1,34905,21749,0,23808,37827
6385,155,212,210,2238,"2019-4-19",1905,0,1,0,9,0,5,5,8,2,1,25931,40259,38318,40259,25931
6386,155,215,216,2201,"2019-4-19",1905,0,1,0,9,4,0,9,3,1,0,21249,39468,20718,21249,39468
6387,155,211,209,2256,"2019-4-19",1905,0,1,0,9,7,5,11,5,2,0,35274,35946,30633,35274,35946
6388,155,213,214,2311,"2019-4-19",1905,0,1,0,9,1,7,5,12,0,3,34807,22245,40124,22245,34807
6389,155,212,210,2232,"2019-4-20",1805,0,1,0,9,6,3,11,7,1,0,38303,24561,38411,38303,24561
6390,155,215,216,2222,"2019-4-20",1905,0,1,0,9,2,0,10,3,0,1,1167,24289,36584,1167,24289
6391,155,211,209,2292,"2019-4-20",1905,0,1,0,9,2,1,6,10,2,0,21655,1810,33940,21479,20531
6392,155,213,214,2318,"2019-4-20",1905,0,1,0,9,2,4,12,7,1,1,39320,1112,38909,1112,24025
6393,155,216,212,2259,"2019-4-22",1815,0,1,0,9,7,9,12,12,1,1,1728,36139,36584,36139,1728
6394,155,214,211,2251,"2019-4-22",1830,0,1,0,9,6,2,11,6,0,2,22675,21641,0,22675,21641
6395,155,210,215,2208,"2019-4-23",1305,0,1,0,9,4,5,7,10,1,1,9553,23039,0,26684,34292
6396,155,209,213,2205,"2019-4-22",1910,0,1,0,9,4,11,10,14,2,1,20828,4217,0,4217,34432
6397,155,216,212,2220,"2019-4-23",1815,0,1,0,9,4,2,11,6,1,1,32316,38109,20167,32316,38109
6398,155,214,211,2252,"2019-4-23",1830,0,1,0,9,2,3,5,6,0,0,810,24338,37203,20722,35781
6399,155,210,215,2249,"2019-4-23",1905,0,1,0,9,5,6,11,13,0,0,24613,33615,9553,37827,34369
6400,155,209,213,2247,"2019-4-23",1910,0,1,0,9,4,2,10,8,0,0,35006,30633,38909,38319,35221
6401,156,220,226,1873,"2019-4-4",1905,0,1,0,9,11,1,13,5,0,1,25177,24916,0,25177,24916
6402,155,209,213,2223,"2019-4-24",1100,0,1,0,9,14,5,19,6,1,2,37953,40590,0,32811,40590
6403,155,210,215,2268,"2019-4-24",1110,0,1,0,9,11,4,18,10,0,0,24065,24086,33160,24065,24086
6404,155,216,212,2235,"2019-4-24",1815,0,1,0,9,6,3,10,5,0,1,39166,34415,20167,39166,34415
6405,155,214,211,2209,"2019-4-24",1830,0,1,0,9,0,5,6,9,0,0,184,34167,0,34167,20875
6406,155,216,212,2188,"2019-4-25",1815,0,1,0,9,1,5,5,7,1,1,21249,25931,1660,25931,21249
6407,155,214,211,2228,"2019-4-25",1900,0,1,0,9,7,0,12,3,0,0,35946,19231,0,35946,19231
6408,155,209,213,2240,"2019-4-25",1910,0,1,0,9,7,4,10,6,0,2,34807,35274,38909,34807,35274
6409,155,210,215,2234,"2019-4-25",1910,0,1,0,9,2,7,6,10,1,3,150,39469,0,39469,40259
6410,155,214,212,2224,"2019-4-26",1900,0,1,0,9,3,0,11,3,1,0,24561,1112,20167,24561,1112
6411,155,209,215,2209,"2019-4-26",1910,0,1,0,9,2,3,4,5,1,0,21655,38919,20614,38919,21479
6412,155,210,213,2268,"2019-4-26",1910,0,1,0,9,3,1,6,5,0,0,24025,38303,38909,24025,38303
6413,155,216,211,2182,"2019-4-26",1915,0,1,0,9,11,9,13,10,1,0,24338,21749,20662,20531,1167
6414,155,209,215,0,"2019-4-27",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6415,155,210,213,0,"2019-4-27",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6416,155,214,212,0,"2019-4-27",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6417,155,216,211,0,"2019-4-27",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6418,155,214,212,0,"2019-4-28",1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
