player_id,league_id,team_id,sub_league_id,award_id,year,season,position,day,month
9425,150,0,0,9,1949,1949,0,1,7
9425,150,0,0,9,1950,1950,0,1,7
9425,150,0,0,9,1951,1951,0,1,7
9425,150,0,0,9,1952,1952,0,1,7
9425,150,0,0,9,1953,1953,0,1,7
9425,150,0,0,9,1954,1954,0,1,7
9425,150,0,0,9,1956,1956,0,1,7
9425,150,0,0,9,1957,1957,0,1,7
9432,150,0,0,9,1940,1940,0,1,7
9432,150,0,0,9,1941,1941,0,1,7
9432,150,0,0,9,1943,1943,0,1,7
9432,150,0,0,9,1946,1946,0,1,7
9432,150,0,0,9,1947,1947,0,1,7
9444,150,0,0,9,1949,1949,0,1,7
9469,150,0,0,9,1973,1973,0,1,7
9474,150,0,0,9,1992,1992,0,1,7
9474,150,0,1,9,1993,1993,0,1,7
9480,150,0,0,9,1940,1940,0,1,7
9480,150,0,0,9,1941,1941,0,1,7
9480,150,0,0,9,1942,1942,0,1,7
9480,150,0,0,9,1943,1943,0,1,7
9480,150,0,0,9,1944,1944,0,1,7
9480,150,0,0,9,1946,1946,0,1,7
9480,150,0,0,9,1948,1948,0,1,7
9486,150,0,0,9,1979,1979,0,1,7
9488,150,0,1,9,1996,1996,0,1,7
9488,150,0,1,9,1998,1998,0,1,7
9488,150,0,1,9,2000,2000,0,1,7
9509,150,0,1,11,1983,1983,2,1,11
9509,150,0,1,9,1981,1981,0,1,7
9509,150,0,1,9,1983,1983,0,1,7
9509,150,0,1,9,1985,1985,0,1,7
9509,150,0,0,9,1987,1987,0,1,7
9510,150,0,0,9,1936,1936,0,1,7
9510,150,0,0,9,1938,1938,0,1,7
9515,150,0,1,5,2000,2000,0,1,11
9515,150,0,1,11,2000,2000,4,1,11
9515,150,0,1,11,2001,2001,4,1,11
