year,team_id,game_id,league_id,level_id,split_id,ab,ip,bf,tb,ha,k,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,ir,irs,cg,sho,sb,cs,hld,r9,avg,obp,slg,ops,h9,k9,hr9,bb9,cgp,fip,qsp,winp,rsg,svp,bsvp,irsp,gfp,era,pig,ws,whip,gbfbp,kbb,babip,wpa,ra9war
0,0,0,0,0,0,80563,20285,87378,27067,19708,16711,0,6815,9980,9195,0,0,0,0,2268,0,0,0,590,0,0,0,0,0,2453,0,0,0,0,0,0,0,0,0,0,0,0,0,69,142,0,0,0,11.7677,0.2446,0.3035,0.3360,0.6395,8.7440,7.4143,1.0883,3.0237,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.0796,0.0000,0.0000,1.3075,0.0000,2.4521,0.2810,0.0000,''
0,0,0,0,0,0,91566,23070,99460,29798,22355,19715,0,7894,11037,10106,0,0,0,1,2592,0,0,0,671,0,0,0,0,0,2481,0,0,0,0,0,0,0,0,0,0,0,0,0,59,168,0,0,0,11.8005,0.2441,0.3041,0.3254,0.6296,8.7209,7.6910,0.9679,3.0795,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.9425,0.0000,0.0000,1.3112,0.0000,2.4975,0.2865,0.0000,''
0,0,0,0,0,0,86730,21806,94151,28839,21312,18536,0,7421,10436,9662,0,0,0,0,2432,0,0,0,637,0,0,0,0,0,2509,0,0,0,0,0,0,0,0,0,0,0,0,0,64,158,0,0,0,11.8590,0.2457,0.3052,0.3325,0.6377,8.7961,7.6504,1.0355,3.0629,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.9878,0.0000,0.0000,1.3177,0.0000,2.4978,0.2863,0.0000,''
0,0,0,0,0,0,86323,21847,93542,27237,20781,18174,0,7219,9819,9066,0,0,0,1,2430,0,0,0,629,0,0,0,0,0,2152,0,0,0,0,0,0,0,0,0,0,0,0,0,60,173,0,0,0,11.5346,0.2407,0.2993,0.3155,0.6149,8.5607,7.4868,0.8865,2.9739,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.7347,0.0000,0.0000,1.2816,0.0000,2.5175,0.2823,0.0000,''
0,0,0,0,0,0,86358,21798,93375,27415,20962,18588,0,7017,10052,9239,0,0,0,2,2430,0,0,0,619,0,0,0,0,0,2151,0,0,0,0,0,0,0,0,0,0,0,0,0,61,173,0,0,0,11.5517,0.2427,0.2996,0.3175,0.6171,8.6546,7.6744,0.8881,2.8971,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.8145,0.0000,0.0000,1.2835,0.0000,2.6490,0.2867,0.0000,''
0,0,0,0,0,0,86078,21815,93081,26738,20633,18853,0,7003,9709,8868,0,0,0,0,2430,0,0,0,645,0,0,0,0,0,2035,0,0,0,0,0,0,0,0,0,0,0,0,0,57,180,0,0,0,11.4015,0.2397,0.2969,0.3106,0.6075,8.5124,7.7780,0.8396,2.8892,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.6586,0.0000,0.0000,1.2668,0.0000,2.6921,0.2853,0.0000,''
0,0,0,0,0,0,86098,21694,93059,28677,21015,18423,0,6961,10422,9655,0,0,0,1,2428,0,0,0,639,0,0,0,0,0,2554,0,0,0,0,0,0,0,0,0,0,0,0,0,66,158,0,0,0,11.6060,0.2441,0.3006,0.3331,0.6337,8.7182,7.6429,1.0595,2.8878,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.0054,0.0000,0.0000,1.2896,0.0000,2.6466,0.2835,0.0000,''
0,0,0,0,0,0,86231,21713,93343,28156,21091,19023,0,7112,10225,9420,0,0,0,1,2430,0,0,0,653,0,0,0,0,0,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,38,181,0,0,0,11.6899,0.2446,0.3021,0.3265,0.6287,8.7420,7.8849,0.9761,2.9479,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.9045,0.0000,0.0000,1.2989,0.0000,2.6748,0.2889,0.0000,''
0,0,0,0,0,0,86126,21611,93406,30095,21293,19244,0,7280,10856,10089,0,0,0,0,2428,0,0,0,644,0,0,0,0,0,2934,0,0,0,0,0,0,0,0,0,0,0,0,0,44,122,0,0,0,11.8994,0.2472,0.3059,0.3494,0.6553,8.8676,8.0143,1.2219,3.0318,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.2016,0.0000,0.0000,1.3222,0.0000,2.6434,0.2871,0.0000,''
0,0,0,0,0,0,86069,21695,93877,29011,20983,19738,0,7808,10888,10035,0,0,0,1,2428,0,0,0,632,0,0,0,0,0,2676,0,0,0,0,0,0,0,0,0,0,0,0,0,39,154,0,0,0,11.9435,0.2438,0.3067,0.3371,0.6438,8.7045,8.1880,1.1101,3.2390,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.1629,0.0000,0.0000,1.3271,0.0000,2.5279,0.2876,0.0000,''
0,0,0,0,0,0,85982,21627,93703,30534,21099,19946,0,7721,11337,10494,0,0,0,2,2430,0,0,0,574,0,0,0,0,0,3145,0,0,0,0,0,0,0,0,0,0,0,0,0,32,126,0,0,0,11.9930,0.2454,0.3076,0.3551,0.6627,8.7800,8.3002,1.3087,3.2130,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.3669,0.0000,0.0000,1.3326,0.0000,2.5833,0.2855,0.0000,''
0,0,0,0,0,0,85984,21622,94092,29996,21116,20158,0,8108,11245,10418,0,0,0,2,2430,0,0,0,605,0,0,0,0,0,2960,0,0,0,0,0,0,0,0,0,0,0,0,0,27,135,0,0,0,12.1639,0.2456,0.3106,0.3489,0.6594,8.7891,8.3904,1.2320,3.3748,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.3363,0.0000,0.0000,1.3515,0.0000,2.4862,0.2888,0.0000,''
0,0,0,0,0,0,85738,21660,93404,29552,20756,20425,0,7666,11075,10266,0,0,0,2,2430,0,0,0,623,0,0,0,0,0,2932,0,0,0,0,0,0,0,0,0,0,0,0,0,25,143,0,0,0,11.8093,0.2421,0.3043,0.3447,0.6490,8.6241,8.4866,1.2182,3.1852,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.2655,0.0000,0.0000,1.3121,0.0000,2.6644,0.2857,0.0000,''
0,0,0,0,0,0,85749,21828,93769,28223,20264,20782,0,8020,10555,9760,0,0,0,1,2432,0,0,0,621,0,0,0,0,0,2653,0,0,0,0,0,0,0,0,0,0,0,0,0,17,169,0,0,0,11.6617,0.2363,0.3016,0.3291,0.6308,8.3550,8.5686,1.0939,3.3067,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.0241,0.0000,0.0000,1.2957,0.0000,2.5913,0.2826,0.0000,''
