player_id,league_id,streak_id,value,has_ended,started,ended
27743,154,1,3,1,"2019-4-21","2019-4-24"
27743,154,1,1,0,"2019-4-25",NULL
27749,160,1,2,1,"2019-4-14","2019-4-18"
27749,160,0,4,1,"2019-4-16","2019-4-24"
27749,160,3,1,1,"2019-4-23","2019-4-24"
27749,160,0,1,0,"2019-4-25",NULL
27749,160,3,1,0,"2019-4-25",NULL
27749,160,1,1,0,"2019-4-25",NULL
27754,160,0,3,1,"2019-4-4","2019-4-6"
27754,160,0,9,0,"2019-4-16",NULL
27754,160,2,2,1,"2019-4-16","2019-4-18"
27754,160,1,6,1,"2019-4-16","2019-4-24"
27754,160,3,2,1,"2019-4-22","2019-4-24"
27754,160,3,1,0,"2019-4-26",NULL
27754,160,1,1,0,"2019-4-26",NULL
27761,154,6,2,1,"2019-4-7","2019-4-23"
27761,154,7,2,0,"2019-4-18",NULL
27761,154,5,1,0,"2019-4-23",NULL
27763,152,0,2,1,"2019-4-9","2019-4-11"
27763,152,0,3,0,"2019-4-18",NULL
27763,152,1,2,1,"2019-4-18","2019-4-26"
27763,152,3,1,1,"2019-4-22","2019-4-26"
27766,153,0,4,1,"2019-4-20","2019-4-26"
27766,153,2,2,1,"2019-4-20","2019-4-23"
27766,153,3,2,1,"2019-4-20","2019-4-23"
27766,153,1,4,1,"2019-4-20","2019-4-26"
27766,153,3,2,0,"2019-4-25",NULL
27770,160,0,2,1,"2019-4-16","2019-4-18"
27770,160,1,1,1,"2019-4-17","2019-4-18"
27770,160,0,1,0,"2019-4-20",NULL
27770,160,1,1,0,"2019-4-20",NULL
27771,158,0,3,1,"2019-4-7","2019-4-9"
27771,158,2,1,1,"2019-4-19","2019-4-20"
27771,158,1,1,1,"2019-4-19","2019-4-20"
27771,158,3,1,1,"2019-4-23","2019-4-24"
27771,158,0,1,0,"2019-4-26",NULL
27771,158,1,1,0,"2019-4-26",NULL
27777,156,3,2,1,"2019-4-10","2019-4-12"
27777,156,0,3,1,"2019-4-16","2019-4-20"
27777,156,1,3,1,"2019-4-16","2019-4-20"
27777,159,3,1,1,"2019-4-23","2019-4-24"
27777,159,0,1,1,"2019-4-25","2019-4-26"
27784,159,3,2,1,"2019-4-13","2019-4-15"
27784,159,0,2,1,"2019-4-17","2019-4-20"
27784,159,2,1,1,"2019-4-17","2019-4-19"
27784,159,1,2,1,"2019-4-17","2019-4-20"
27784,159,3,1,0,"2019-4-20",NULL
27788,155,3,2,0,"2019-4-4",NULL
27788,155,1,1,1,"2019-4-4","2019-4-6"
27788,155,0,1,0,"2019-4-6",NULL
27788,156,0,6,1,"2019-4-15","2019-4-25"
27788,156,3,6,1,"2019-4-15","2019-4-25"
27788,156,1,6,1,"2019-4-15","2019-4-25"
27788,156,2,1,1,"2019-4-22","2019-4-23"
27795,157,5,1,1,"2019-4-5","2019-4-15"
27795,157,7,2,1,"2019-4-5","2019-4-15"
27795,157,6,1,0,"2019-4-15",NULL
27812,159,3,3,1,"2019-4-5","2019-4-7"
27812,159,0,6,1,"2019-4-7","2019-4-13"
27812,159,1,4,1,"2019-4-9","2019-4-13"
27812,159,2,1,1,"2019-4-20","2019-4-22"
27812,159,0,1,0,"2019-4-26",NULL
27812,159,1,1,0,"2019-4-26",NULL
27814,159,3,2,1,"2019-4-8","2019-4-18"
27814,159,0,2,1,"2019-4-13","2019-4-24"
27814,159,1,2,1,"2019-4-13","2019-4-24"
27819,158,5,1,1,"2019-4-5","2019-4-10"
27819,158,7,1,1,"2019-4-5","2019-4-10"
27819,158,6,1,0,"2019-4-10",NULL
27819,158,7,2,0,"2019-4-15",NULL
27820,157,4,1,1,"2019-4-4","2019-4-7"
27820,157,6,1,0,"2019-4-15",NULL
27830,156,4,3,0,"2019-4-5",NULL
27867,159,6,1,1,"2019-4-8","2019-4-13"
27867,159,5,1,0,"2019-4-13",NULL
27867,159,7,3,0,"2019-4-13",NULL
27868,159,0,6,1,"2019-4-5","2019-4-12"
27868,159,3,1,1,"2019-4-19","2019-4-20"
27868,159,3,5,0,"2019-4-22",NULL
27868,159,1,4,1,"2019-4-22","2019-4-26"
27868,159,0,4,0,"2019-4-23",NULL
27868,159,2,3,1,"2019-4-23","2019-4-26"
27869,156,6,3,0,"2019-4-7",NULL
27869,156,7,1,0,"2019-4-23",NULL
27871,158,5,1,1,"2019-4-6","2019-4-11"
27871,158,7,1,1,"2019-4-6","2019-4-11"
27871,158,6,1,1,"2019-4-11","2019-4-16"
27871,158,5,2,0,"2019-4-16",NULL
27871,158,7,2,0,"2019-4-16",NULL
27875,151,0,4,1,"2019-4-7","2019-4-12"
27875,151,2,1,1,"2019-4-7","2019-4-8"
27875,151,3,3,1,"2019-4-7","2019-4-11"
27875,151,1,5,1,"2019-4-20","2019-4-26"
27875,151,0,5,0,"2019-4-22",NULL
27896,157,0,4,1,"2019-4-14","2019-4-19"
27896,157,2,2,1,"2019-4-16","2019-4-19"
27896,157,3,2,1,"2019-4-16","2019-4-19"
27896,157,0,5,0,"2019-4-21",NULL
27896,157,1,2,1,"2019-4-23","2019-4-25"
27906,160,0,7,1,"2019-4-4","2019-4-10"
27906,160,1,3,1,"2019-4-7","2019-4-10"
27906,160,2,1,1,"2019-4-18","2019-4-19"
27906,160,3,2,1,"2019-4-18","2019-4-20"
27906,160,0,3,0,"2019-4-22",NULL
27906,160,3,3,0,"2019-4-22",NULL
27906,160,1,2,0,"2019-4-23",NULL
27910,160,0,1,1,"2019-4-12","2019-4-15"
27910,160,1,1,1,"2019-4-12","2019-4-15"
27910,160,0,1,0,"2019-4-19",NULL
27910,160,2,1,0,"2019-4-19",NULL
27910,160,3,1,0,"2019-4-19",NULL
27910,160,1,1,0,"2019-4-19",NULL
27913,152,5,1,0,"2019-4-9",NULL
27923,150,6,1,0,"2019-4-3",NULL
27936,157,2,1,1,"2019-4-7","2019-4-8"
27936,157,3,2,1,"2019-4-7","2019-4-10"
27936,157,0,4,1,"2019-4-12","2019-4-16"
27936,157,1,3,1,"2019-4-19","2019-4-22"
27937,160,0,2,1,"2019-4-16","2019-4-19"
27937,160,2,1,1,"2019-4-16","2019-4-17"
27937,160,3,2,1,"2019-4-16","2019-4-19"
27937,160,0,4,0,"2019-4-20",NULL
27937,160,1,2,1,"2019-4-20","2019-4-24"
27937,160,3,1,0,"2019-4-26",NULL
27952,150,0,3,1,"2019-4-9","2019-4-12"
27952,150,3,2,1,"2019-4-9","2019-4-11"
27952,150,2,1,1,"2019-4-20","2019-4-21"
27952,150,0,3,0,"2019-4-24",NULL
27952,150,1,1,1,"2019-4-24","2019-4-25"
27979,158,0,5,1,"2019-4-12","2019-4-18"
27979,158,2,2,1,"2019-4-12","2019-4-14"
27979,158,3,2,1,"2019-4-22","2019-4-25"
27979,158,1,2,1,"2019-4-22","2019-4-25"
27979,158,0,1,0,"2019-4-26",NULL
27989,155,2,1,1,"2019-4-8","2019-4-9"
27989,155,0,7,1,"2019-4-10","2019-4-17"
27989,155,1,4,1,"2019-4-14","2019-4-18"
27989,155,0,6,0,"2019-4-20",NULL
27989,155,3,2,1,"2019-4-20","2019-4-23"
27989,155,3,2,0,"2019-4-25",NULL
27989,155,1,2,0,"2019-4-25",NULL
27989,155,2,1,0,"2019-4-26",NULL
27997,153,4,6,0,"2019-4-4",NULL
27997,153,6,2,0,"2019-4-6",NULL
28017,154,0,5,1,"2019-4-5","2019-4-11"
28017,154,3,4,1,"2019-4-15","2019-4-19"
28017,154,1,2,1,"2019-4-20","2019-4-22"
28017,154,2,1,1,"2019-4-21","2019-4-22"
28017,154,1,1,0,"2019-4-26",NULL
28025,156,5,1,1,"2019-4-5","2019-4-14"
28025,156,7,2,1,"2019-4-5","2019-4-14"
28025,156,6,1,1,"2019-4-14","2019-4-25"
28025,156,7,2,0,"2019-4-19",NULL
28025,156,5,1,0,"2019-4-25",NULL
28043,160,0,2,1,"2019-4-4","2019-4-5"
28043,160,1,2,1,"2019-4-6","2019-4-8"
28043,160,3,1,1,"2019-4-10","2019-4-11"
28043,160,0,5,0,"2019-4-18",NULL
28043,160,3,2,0,"2019-4-25",NULL
28043,160,1,2,0,"2019-4-25",NULL
28051,159,7,3,1,"2019-4-5","2019-4-20"
28051,159,5,1,1,"2019-4-10","2019-4-20"
28051,159,6,1,0,"2019-4-20",NULL
28051,159,7,1,0,"2019-4-26",NULL
28052,150,5,1,0,"2019-4-6",NULL
28080,158,5,1,0,"2019-4-5",NULL
28080,158,7,3,0,"2019-4-5",NULL
28093,152,6,1,1,"2019-4-7","2019-4-19"
28093,152,5,1,0,"2019-4-19",NULL
28137,150,3,2,1,"2019-4-6","2019-4-9"
28137,150,0,3,1,"2019-4-16","2019-4-21"
28137,150,1,2,1,"2019-4-17","2019-4-20"
28137,150,0,1,0,"2019-4-26",NULL
28137,150,2,1,0,"2019-4-26",NULL
28137,150,3,1,0,"2019-4-26",NULL
28137,150,1,1,0,"2019-4-26",NULL
28148,150,1,4,1,"2019-3-29","2019-4-3"
28148,150,0,6,1,"2019-4-17","2019-4-24"
28148,150,2,1,1,"2019-4-22","2019-4-23"
28148,150,3,2,1,"2019-4-22","2019-4-24"
28148,150,0,1,0,"2019-4-26",NULL
28150,152,6,1,0,"2019-4-6",NULL
28150,154,4,1,0,"2019-4-13",NULL
28154,156,0,9,1,"2019-4-9","2019-4-22"
28154,156,1,2,1,"2019-4-13","2019-4-15"
28154,156,2,1,1,"2019-4-20","2019-4-22"
28154,156,3,1,1,"2019-4-20","2019-4-22"
28156,150,5,2,1,"2019-3-31","2019-4-12"
28156,150,7,2,1,"2019-3-31","2019-4-12"
28156,150,0,1,1,"2019-4-6","2019-4-17"
28156,150,1,1,1,"2019-4-6","2019-4-12"
28156,150,6,2,0,"2019-4-12",NULL
28181,150,0,5,1,"2019-4-11","2019-4-16"
28181,150,1,2,1,"2019-4-11","2019-4-13"
28181,150,3,2,1,"2019-4-17","2019-4-20"
28181,150,2,1,1,"2019-4-19","2019-4-20"
28181,150,0,4,0,"2019-4-22",NULL
28181,150,3,1,0,"2019-4-26",NULL
28190,160,0,4,1,"2019-4-4","2019-4-7"
28190,160,2,1,1,"2019-4-4","2019-4-5"
28190,160,1,2,1,"2019-4-8","2019-4-10"
28190,160,1,7,0,"2019-4-19",NULL
28190,160,0,6,0,"2019-4-20",NULL
28190,160,3,2,1,"2019-4-20","2019-4-23"
28190,160,3,1,0,"2019-4-26",NULL
28194,154,0,11,1,"2019-4-6","2019-4-25"
28194,154,3,3,1,"2019-4-8","2019-4-13"
28194,154,1,2,1,"2019-4-9","2019-4-13"
28203,158,3,1,1,"2019-4-17","2019-4-18"
28203,158,0,2,1,"2019-4-23","2019-4-25"
28203,158,1,1,1,"2019-4-24","2019-4-25"
28232,152,0,2,1,"2019-4-14","2019-4-18"
28232,152,2,1,1,"2019-4-14","2019-4-16"
28232,152,3,3,1,"2019-4-14","2019-4-20"
28232,152,1,1,1,"2019-4-14","2019-4-16"
28232,152,1,4,0,"2019-4-18",NULL
28232,152,0,2,0,"2019-4-22",NULL
28232,152,2,1,0,"2019-4-25",NULL
28232,152,3,1,0,"2019-4-25",NULL
28269,150,6,2,0,"2019-4-6",NULL
28272,150,0,8,1,"2019-3-31","2019-4-10"
28272,150,2,3,1,"2019-4-6","2019-4-9"
28272,150,1,5,1,"2019-4-6","2019-4-12"
28272,150,3,4,1,"2019-4-12","2019-4-17"
28272,150,0,3,0,"2019-4-24",NULL
28272,150,1,3,0,"2019-4-24",NULL
28298,159,7,5,0,"2019-4-5",NULL
28298,159,5,3,0,"2019-4-10",NULL
28314,153,0,6,1,"2019-4-6","2019-4-12"
28314,153,3,3,1,"2019-4-8","2019-4-11"
28314,153,1,5,1,"2019-4-17","2019-4-23"
28314,153,2,2,1,"2019-4-18","2019-4-20"
28314,153,0,1,0,"2019-4-25",NULL
28314,153,2,1,0,"2019-4-25",NULL
28314,153,3,1,0,"2019-4-25",NULL
28314,153,1,1,0,"2019-4-25",NULL
28316,159,0,1,1,"2019-4-6","2019-4-8"
28316,159,1,3,0,"2019-4-14",NULL
28316,159,0,2,0,"2019-4-20",NULL
28316,159,2,1,1,"2019-4-20","2019-4-26"
28316,159,3,1,1,"2019-4-20","2019-4-26"
28318,153,1,2,1,"2019-4-11","2019-4-13"
28318,153,2,1,1,"2019-4-12","2019-4-13"
28318,153,0,3,1,"2019-4-19","2019-4-23"
28318,153,3,2,1,"2019-4-20","2019-4-23"
28321,160,4,6,0,"2019-4-5",NULL
28323,160,4,1,1,"2019-4-6","2019-4-8"
28323,160,5,1,0,"2019-4-8",NULL
28323,160,4,1,0,"2019-4-12",NULL
28332,157,6,1,0,"2019-4-23",NULL
28333,159,3,2,1,"2019-4-11","2019-4-13"
28333,159,0,5,1,"2019-4-14","2019-4-19"
28333,159,1,2,1,"2019-4-23","2019-4-25"
28333,159,2,1,1,"2019-4-24","2019-4-25"
28333,159,0,1,0,"2019-4-26",NULL
28333,159,1,1,0,"2019-4-26",NULL
28341,152,5,1,1,"2019-4-7","2019-4-17"
28341,152,7,2,1,"2019-4-7","2019-4-17"
28341,152,6,2,0,"2019-4-17",NULL
28346,150,5,1,0,"2019-4-22",NULL
28346,151,6,1,0,"2019-4-25",NULL
28360,157,1,3,1,"2019-4-5","2019-4-8"
28360,157,0,2,1,"2019-4-13","2019-4-15"
28360,157,0,5,0,"2019-4-21",NULL
28360,157,3,2,1,"2019-4-23","2019-4-25"
28360,157,2,1,1,"2019-4-24","2019-4-25"
28360,157,1,1,0,"2019-4-26",NULL
28374,150,0,2,0,"2019-4-9",NULL
28374,150,6,1,1,"2019-4-14","2019-4-20"
28374,150,5,1,1,"2019-4-20","2019-4-26"
28374,150,7,1,1,"2019-4-20","2019-4-26"
28374,150,6,1,0,"2019-4-26",NULL
28376,150,0,2,1,"2019-4-17","2019-4-24"
28376,150,3,2,1,"2019-4-17","2019-4-24"
28376,150,2,1,1,"2019-4-23","2019-4-24"
28376,150,1,1,1,"2019-4-23","2019-4-24"
28380,150,6,3,1,"2019-4-1","2019-4-24"
28380,150,7,2,0,"2019-4-19",NULL
28380,150,5,1,0,"2019-4-24",NULL
28403,159,0,1,1,"2019-4-4","2019-4-8"
28403,159,3,3,1,"2019-4-4","2019-4-17"
28403,159,0,3,0,"2019-4-13",NULL
28403,159,2,1,1,"2019-4-13","2019-4-17"
28403,159,1,1,1,"2019-4-13","2019-4-17"
28403,159,3,1,0,"2019-4-20",NULL
28442,159,0,11,1,"2019-4-10","2019-4-23"
28442,159,1,3,1,"2019-4-19","2019-4-23"
28442,159,3,1,1,"2019-4-20","2019-4-22"
28442,159,0,1,0,"2019-4-26",NULL
28459,150,0,4,1,"2019-3-28","2019-4-2"
28459,150,1,2,1,"2019-3-28","2019-3-30"
28459,150,2,1,1,"2019-4-4","2019-4-5"
28459,150,3,1,1,"2019-4-17","2019-4-18"
28459,150,0,5,0,"2019-4-19",NULL
28459,150,3,3,0,"2019-4-23",NULL
28459,150,2,1,0,"2019-4-26",NULL
28459,150,1,1,0,"2019-4-26",NULL
28460,150,0,7,1,"2019-4-12","2019-4-19"
28460,150,1,5,1,"2019-4-13","2019-4-18"
28460,150,3,3,1,"2019-4-16","2019-4-19"
28460,150,1,6,0,"2019-4-20",NULL
28460,150,2,1,1,"2019-4-21","2019-4-23"
28460,150,0,2,0,"2019-4-25",NULL
28460,150,2,1,0,"2019-4-26",NULL
28460,150,3,1,0,"2019-4-26",NULL
28461,151,0,6,1,"2019-4-4","2019-4-26"
28461,151,3,3,1,"2019-4-8","2019-4-26"
28461,151,1,2,1,"2019-4-10","2019-4-26"
28461,150,0,2,1,"2019-4-17","2019-4-24"
28461,150,1,1,1,"2019-4-17","2019-4-21"
28461,150,3,1,1,"2019-4-21","2019-4-24"
28461,151,2,1,1,"2019-4-25","2019-4-26"
28464,150,6,1,0,"2019-3-28",NULL
28475,150,7,4,0,"2019-4-8",NULL
28475,150,5,1,0,"2019-4-13",NULL
28488,152,0,2,0,"2019-4-20",NULL
28488,152,1,2,0,"2019-4-20",NULL
28493,150,0,4,1,"2019-3-31","2019-4-4"
28493,150,1,4,1,"2019-4-1","2019-4-5"
28493,150,0,9,0,"2019-4-14",NULL
28493,150,3,1,1,"2019-4-24","2019-4-26"
28521,153,0,8,1,"2019-4-4","2019-4-11"
28521,153,3,1,1,"2019-4-15","2019-4-17"
28521,153,1,1,1,"2019-4-18","2019-4-19"
28521,153,1,1,0,"2019-4-20",NULL
28521,156,0,3,0,"2019-4-24",NULL
28521,156,3,2,0,"2019-4-25",NULL
28521,156,1,2,0,"2019-4-25",NULL
28521,156,2,1,0,"2019-4-26",NULL
28528,158,0,2,1,"2019-4-5","2019-4-8"
28528,158,2,2,1,"2019-4-5","2019-4-8"
28528,158,3,2,1,"2019-4-5","2019-4-8"
28528,158,1,2,1,"2019-4-5","2019-4-8"
28554,159,0,3,1,"2019-4-5","2019-4-11"
28554,159,1,1,1,"2019-4-17","2019-4-19"
28554,159,3,1,1,"2019-4-19","2019-4-22"
28554,159,1,1,0,"2019-4-26",NULL
28581,150,4,1,0,"2019-4-11",NULL
28624,150,6,4,0,"2019-4-2",NULL
28624,150,7,1,1,"2019-4-7","2019-4-14"
28627,156,0,1,0,"2019-4-23",NULL
28629,150,1,3,1,"2019-4-13","2019-4-17"
28629,150,3,2,1,"2019-4-14","2019-4-17"
28629,150,2,1,1,"2019-4-16","2019-4-17"
28629,150,0,4,1,"2019-4-21","2019-4-25"
28629,150,0,1,0,"2019-4-26",NULL
28629,150,2,1,0,"2019-4-26",NULL
28629,150,3,1,0,"2019-4-26",NULL
28629,150,1,1,0,"2019-4-26",NULL
28630,150,6,1,1,"2019-4-1","2019-4-7"
28630,150,5,2,0,"2019-4-7",NULL
28630,150,7,1,0,"2019-4-7",NULL
28632,150,2,1,1,"2019-4-9","2019-4-10"
28632,150,0,5,1,"2019-4-20","2019-4-26"
28632,150,1,4,1,"2019-4-20","2019-4-24"
28632,150,3,3,1,"2019-4-21","2019-4-24"
28633,151,0,8,1,"2019-4-9","2019-4-25"
28633,151,2,1,1,"2019-4-20","2019-4-23"
28633,151,3,2,1,"2019-4-20","2019-4-24"
28633,151,1,3,1,"2019-4-20","2019-4-25"
28646,151,5,1,1,"2019-4-4","2019-4-13"
28646,151,6,2,0,"2019-4-13",NULL
28646,151,4,1,1,"2019-4-16","2019-4-18"
28677,152,5,2,0,"2019-4-17",NULL
28715,150,1,3,1,"2019-3-31","2019-4-3"
28715,150,0,7,1,"2019-4-5","2019-4-14"
28715,150,3,4,1,"2019-4-17","2019-4-23"
28715,150,2,1,1,"2019-4-20","2019-4-21"
28715,150,0,1,0,"2019-4-26",NULL
28715,150,2,1,0,"2019-4-26",NULL
28715,150,3,1,0,"2019-4-26",NULL
28715,150,1,1,0,"2019-4-26",NULL
28725,152,5,1,0,"2019-4-18",NULL
28737,150,2,1,1,"2019-4-3","2019-4-5"
28737,150,3,1,1,"2019-4-3","2019-4-5"
28737,150,0,1,1,"2019-4-14","2019-4-19"
28737,150,1,2,1,"2019-4-14","2019-4-20"
28737,150,0,1,0,"2019-4-23",NULL
28737,150,3,1,0,"2019-4-23",NULL
28750,160,0,3,1,"2019-4-10","2019-4-14"
28750,160,3,2,1,"2019-4-18","2019-4-23"
28750,160,1,2,1,"2019-4-18","2019-4-23"
28750,160,0,2,0,"2019-4-24",NULL
28750,160,2,1,1,"2019-4-24","2019-4-25"
28750,160,1,2,0,"2019-4-24",NULL
28765,160,6,1,1,"2019-4-7","2019-4-12"
28765,160,5,1,1,"2019-4-12","2019-4-18"
28765,160,7,1,1,"2019-4-12","2019-4-18"
28765,160,6,1,0,"2019-4-18",NULL
28792,160,0,2,1,"2019-4-15","2019-4-19"
28792,160,3,1,1,"2019-4-15","2019-4-17"
28792,160,1,2,1,"2019-4-15","2019-4-19"
28792,160,0,1,0,"2019-4-26",NULL
28814,158,0,4,1,"2019-4-13","2019-4-19"
28814,158,3,2,1,"2019-4-16","2019-4-18"
28814,158,1,2,1,"2019-4-16","2019-4-18"
28814,158,1,2,0,"2019-4-25",NULL
28814,158,0,1,0,"2019-4-26",NULL
28814,158,2,1,0,"2019-4-26",NULL
28814,158,3,1,0,"2019-4-26",NULL
28820,150,5,1,1,"2019-4-10","2019-4-14"
28820,150,6,1,1,"2019-4-14","2019-4-21"
28820,150,5,1,0,"2019-4-21",NULL
28823,159,0,2,1,"2019-4-17","2019-4-19"
28823,159,2,1,1,"2019-4-17","2019-4-18"
28823,159,1,2,1,"2019-4-17","2019-4-19"
28823,159,3,2,1,"2019-4-20","2019-4-24"
28823,159,0,2,0,"2019-4-25",NULL
28841,150,0,2,1,"2019-3-28","2019-3-30"
28841,150,0,20,0,"2019-4-3",NULL
28841,150,3,4,1,"2019-4-6","2019-4-10"
28841,150,1,3,1,"2019-4-22","2019-4-25"
28841,150,1,1,0,"2019-4-26",NULL
28851,159,0,1,0,"2019-4-19",NULL
28868,152,3,5,1,"2019-4-5","2019-4-15"
28868,152,0,4,1,"2019-4-7","2019-4-15"
28868,152,1,4,1,"2019-4-7","2019-4-15"
28868,152,2,1,1,"2019-4-12","2019-4-13"
28868,152,1,4,0,"2019-4-19",NULL
28868,152,0,3,0,"2019-4-22",NULL
28869,150,5,1,0,"2019-4-2",NULL
28870,152,0,4,1,"2019-4-12","2019-4-24"
28870,152,3,2,1,"2019-4-16","2019-4-24"
28900,159,2,2,1,"2019-4-12","2019-4-14"
28900,159,3,4,1,"2019-4-12","2019-4-16"
28900,159,0,5,1,"2019-4-17","2019-4-23"
28900,159,1,2,1,"2019-4-20","2019-4-23"
28903,155,1,5,1,"2019-4-8","2019-4-18"
28903,155,2,1,1,"2019-4-9","2019-4-13"
28903,155,0,2,1,"2019-4-14","2019-4-18"
28903,155,0,3,0,"2019-4-23",NULL
28903,155,3,1,1,"2019-4-23","2019-4-25"
28903,155,1,3,0,"2019-4-23",NULL
28912,154,5,1,1,"2019-4-7","2019-4-23"
28912,154,7,3,1,"2019-4-7","2019-4-23"
28912,154,6,1,0,"2019-4-23",NULL
28936,160,1,2,1,"2019-4-17","2019-4-19"
28936,160,0,4,1,"2019-4-22","2019-4-26"
28936,160,3,2,1,"2019-4-23","2019-4-25"
28955,150,7,2,0,"2019-4-1",NULL
28955,151,5,1,0,"2019-4-18",NULL
28955,151,7,1,0,"2019-4-18",NULL
28955,150,5,1,0,"2019-4-23",NULL
28965,150,0,1,0,"2019-4-5",NULL
28965,150,5,1,1,"2019-4-5","2019-4-17"
28965,150,7,2,1,"2019-4-5","2019-4-17"
28965,150,6,1,1,"2019-4-17","2019-4-23"
28965,150,5,1,0,"2019-4-23",NULL
28965,150,7,1,0,"2019-4-23",NULL
28966,150,4,1,0,"2019-4-17",NULL
28966,150,6,1,0,"2019-4-22",NULL
29017,151,0,3,0,"2019-4-24",NULL
29017,151,1,1,0,"2019-4-26",NULL
29039,157,0,4,1,"2019-4-4","2019-4-7"
29039,157,2,1,1,"2019-4-5","2019-4-6"
29039,157,3,2,1,"2019-4-18","2019-4-21"
29039,157,0,4,0,"2019-4-23",NULL
29039,157,1,2,1,"2019-4-23","2019-4-25"
29039,157,3,2,0,"2019-4-25",NULL
29039,157,2,1,0,"2019-4-26",NULL
29039,157,1,1,0,"2019-4-26",NULL
29041,151,0,2,1,"2019-4-5","2019-4-11"
29041,151,3,2,1,"2019-4-5","2019-4-11"
29041,151,0,3,0,"2019-4-17",NULL
29041,151,1,1,1,"2019-4-20","2019-4-25"
29050,160,1,2,1,"2019-4-10","2019-4-12"
29050,160,3,1,1,"2019-4-14","2019-4-15"
29050,160,0,2,1,"2019-4-20","2019-4-23"
29068,151,0,4,1,"2019-4-13","2019-4-24"
29068,151,3,1,1,"2019-4-21","2019-4-23"
29068,151,1,2,1,"2019-4-21","2019-4-24"
29068,151,0,1,0,"2019-4-26",NULL
29068,151,1,1,0,"2019-4-26",NULL
29081,159,0,3,1,"2019-4-17","2019-4-20"
29081,159,2,1,1,"2019-4-18","2019-4-19"
29081,159,3,1,1,"2019-4-18","2019-4-19"
29081,159,1,2,1,"2019-4-18","2019-4-20"
29081,159,0,1,0,"2019-4-24",NULL
29081,159,1,1,0,"2019-4-24",NULL
29083,154,0,2,0,"2019-4-25",NULL
29083,154,3,2,0,"2019-4-25",NULL
29083,154,2,1,0,"2019-4-26",NULL
29083,154,1,1,0,"2019-4-26",NULL
29085,160,1,3,1,"2019-4-7","2019-4-11"
29085,160,2,1,1,"2019-4-9","2019-4-10"
29085,160,0,2,1,"2019-4-16","2019-4-18"
29085,160,3,1,1,"2019-4-16","2019-4-17"
29085,160,3,2,0,"2019-4-22",NULL
29085,160,0,1,0,"2019-4-23",NULL
29085,160,1,1,0,"2019-4-23",NULL
29112,150,4,1,0,"2019-4-23",NULL
29132,152,0,3,0,"2019-4-8",NULL
29132,152,1,1,1,"2019-4-8","2019-4-14"
29141,150,6,1,0,"2019-4-18",NULL
29141,150,4,1,0,"2019-4-21",NULL
29150,151,0,2,1,"2019-4-7","2019-4-11"
29150,151,3,2,1,"2019-4-9","2019-4-13"
29150,151,1,1,1,"2019-4-24","2019-4-25"
29150,151,0,1,0,"2019-4-26",NULL
29161,150,0,2,1,"2019-3-29","2019-4-2"
29161,150,1,1,1,"2019-4-9","2019-4-10"
29161,150,0,1,0,"2019-4-26",NULL
29163,150,1,1,1,"2019-3-29","2019-3-31"
29163,150,0,1,1,"2019-4-2","2019-4-4"
29163,150,3,1,1,"2019-4-2","2019-4-4"
29163,150,1,4,0,"2019-4-2",NULL
29163,150,0,2,0,"2019-4-6",NULL
29163,150,3,1,0,"2019-4-9",NULL
29163,151,0,2,1,"2019-4-15","2019-4-21"
29163,151,3,2,1,"2019-4-15","2019-4-21"
29163,151,1,2,1,"2019-4-15","2019-4-21"
29163,151,0,1,0,"2019-4-23",NULL
29163,151,3,1,0,"2019-4-23",NULL
29163,151,1,1,0,"2019-4-23",NULL
29208,152,0,16,1,"2019-4-4","2019-4-20"
29208,152,1,4,1,"2019-4-14","2019-4-18"
29208,152,3,2,1,"2019-4-18","2019-4-20"
29214,150,5,2,0,"2019-4-1",NULL
29247,151,6,2,0,"2019-4-19",NULL
29249,152,6,1,0,"2019-4-24",NULL
29250,154,5,1,0,"2019-4-21",NULL
29264,152,2,1,1,"2019-4-5","2019-4-6"
29264,152,0,12,1,"2019-4-10","2019-4-26"
29264,152,3,2,1,"2019-4-14","2019-4-16"
29264,152,1,4,1,"2019-4-14","2019-4-19"
29264,152,1,1,0,"2019-4-26",NULL
29269,150,3,3,1,"2019-4-6","2019-4-10"
29269,150,2,2,1,"2019-4-7","2019-4-10"
29269,150,1,2,1,"2019-4-7","2019-4-10"
29269,150,0,4,1,"2019-4-20","2019-4-24"
29269,150,1,1,0,"2019-4-25",NULL
29331,152,7,2,1,"2019-4-5","2019-4-15"
29331,152,6,1,1,"2019-4-15","2019-4-20"
29331,152,5,1,1,"2019-4-20","2019-4-26"
29331,152,6,1,0,"2019-4-26",NULL
29416,150,0,1,0,"2019-4-21",NULL
29441,151,4,1,0,"2019-4-12",NULL
29473,151,6,1,0,"2019-4-8",NULL
29529,150,3,2,1,"2019-4-13","2019-4-15"
29529,150,0,3,1,"2019-4-15","2019-4-18"
29529,150,1,1,1,"2019-4-19","2019-4-20"
29529,150,0,1,0,"2019-4-26",NULL
29529,150,3,1,0,"2019-4-26",NULL
29565,150,0,1,1,"2019-4-3","2019-4-5"
29565,150,2,1,1,"2019-4-3","2019-4-5"
29565,150,0,7,0,"2019-4-7",NULL
29565,150,3,2,1,"2019-4-9","2019-4-21"
29565,150,1,1,1,"2019-4-23","2019-4-24"
29600,150,7,2,1,"2019-3-30","2019-4-12"
29600,150,5,1,1,"2019-4-4","2019-4-12"
